Time,Lat,Lon,Alt,Speed_kmh,Sats,Fix
2025-12-24T11:55:42.550Z,38.89629900,121.69148300,30.90,56.25,12,1
2025-12-24T11:55:42.682Z,38.89629900,121.69148300,30.90,56.25,12,1
2025-12-24T11:55:42.749Z,38.89629900,121.69148300,30.90,56.25,12,1
2025-12-24T11:55:42.848Z,38.89629900,121.69148300,30.90,56.25,12,1
2025-12-24T11:55:42.915Z,38.89629900,121.69148300,30.90,56.25,12,1
2025-12-24T11:55:43.045Z,38.89629900,121.69148300,30.90,56.25,12,1
2025-12-24T11:55:43.144Z,38.89625200,121.69164800,30.90,54.60,12,1
2025-12-24T11:55:43.309Z,38.89625200,121.69164800,30.80,54.60,12,1
2025-12-24T11:55:43.343Z,38.89625200,121.69164800,30.80,54.60,12,1
2025-12-24T11:55:43.441Z,38.89625200,121.69164800,30.80,54.60,12,1
2025-12-24T11:55:43.540Z,38.89625200,121.69164800,30.80,54.60,12,1
2025-12-24T11:55:43.639Z,38.89625200,121.69164800,30.80,54.60,12,1
2025-12-24T11:55:43.738Z,38.89625200,121.69164800,30.80,54.60,12,1
2025-12-24T11:55:43.871Z,38.89625200,121.69164800,30.80,54.60,12,1
2025-12-24T11:55:43.936Z,38.89625200,121.69164800,30.80,54.60,12,1
2025-12-24T11:55:44.068Z,38.89625200,121.69164800,30.80,54.60,12,1
2025-12-24T11:55:44.134Z,38.89620100,121.69180600,30.60,52.99,12,1
2025-12-24T11:55:44.233Z,38.89620100,121.69180600,30.60,52.99,12,1
2025-12-24T11:55:44.365Z,38.89620100,121.69180600,30.60,52.99,12,1
2025-12-24T11:55:44.464Z,38.89620100,121.69180600,30.60,52.99,12,1
2025-12-24T11:55:44.563Z,38.89620100,121.69180600,30.60,52.99,12,1
2025-12-24T11:55:44.662Z,38.89620100,121.69180600,30.60,52.99,12,1
2025-12-24T11:55:44.761Z,38.89620100,121.69180600,30.60,52.99,12,1
2025-12-24T11:55:44.860Z,38.89620100,121.69180600,30.60,52.99,12,1
2025-12-24T11:55:44.959Z,38.89620100,121.69180600,30.60,52.99,12,1
2025-12-24T11:55:45.058Z,38.89620100,121.69180600,30.60,52.99,12,1
2025-12-24T11:55:45.157Z,38.89613700,121.69195000,30.50,51.56,12,1
2025-12-24T11:55:45.257Z,38.89613700,121.69195000,30.50,51.56,12,1
2025-12-24T11:55:45.388Z,38.89613700,121.69195000,30.50,51.56,12,1
2025-12-24T11:55:45.454Z,38.89613700,121.69195000,30.50,51.56,12,1
2025-12-24T11:55:45.590Z,38.89613700,121.69195000,30.50,51.56,12,1
2025-12-24T11:55:45.652Z,38.89613700,121.69195000,30.50,51.56,12,1
2025-12-24T11:55:45.786Z,38.89613700,121.69195000,30.50,51.56,12,1
2025-12-24T11:55:45.884Z,38.89613700,121.69195000,30.50,51.56,12,1
2025-12-24T11:55:45.949Z,38.89613700,121.69195000,30.50,51.56,12,1
2025-12-24T11:55:46.082Z,38.89613700,121.69195000,30.50,51.56,12,1
2025-12-24T11:55:46.180Z,38.89605900,121.69208100,30.20,51.65,12,1
2025-12-24T11:55:46.280Z,38.89605900,121.69208100,30.20,51.65,12,1
2025-12-24T11:55:46.380Z,38.89605900,121.69208100,30.20,51.65,12,1
2025-12-24T11:55:46.479Z,38.89605900,121.69208100,30.20,51.65,12,1
2025-12-24T11:55:46.578Z,38.89605900,121.69208100,30.20,51.65,12,1
2025-12-24T11:55:46.742Z,38.89605900,121.69208100,30.20,51.65,12,1
2025-12-24T11:55:46.777Z,38.89605900,121.69208100,30.20,51.65,12,1
2025-12-24T11:55:46.874Z,38.89605900,121.69208100,30.20,51.65,12,1
2025-12-24T11:55:46.973Z,38.89605900,121.69208100,30.20,51.65,12,1
2025-12-24T11:55:47.071Z,38.89605900,121.69208100,30.20,51.65,12,1
2025-12-24T11:55:47.172Z,38.89597200,121.69220900,29.90,53.58,12,1
2025-12-24T11:55:47.270Z,38.89597200,121.69220900,29.90,53.58,12,1
2025-12-24T11:55:47.370Z,38.89597200,121.69220900,29.90,53.58,12,1
2025-12-24T11:55:47.467Z,38.89597200,121.69220900,29.90,53.58,12,1
2025-12-24T11:55:47.568Z,38.89597200,121.69220900,29.90,53.58,12,1
2025-12-24T11:55:47.698Z,38.89597200,121.69220900,29.90,53.58,12,1
2025-12-24T11:55:47.799Z,38.89597200,121.69220900,29.90,53.58,12,1
2025-12-24T11:55:47.896Z,38.89597200,121.69220900,29.90,53.58,12,1
2025-12-24T11:55:47.996Z,38.89597200,121.69220900,29.90,53.58,12,1
2025-12-24T11:55:48.096Z,38.89597200,121.69220900,29.90,53.58,12,1
2025-12-24T11:55:48.193Z,38.89587900,121.69234000,29.70,56.02,12,1
2025-12-24T11:55:48.293Z,38.89587900,121.69234000,29.70,56.02,12,1
2025-12-24T11:55:48.391Z,38.89587900,121.69234000,29.70,56.02,12,1
2025-12-24T11:55:48.490Z,38.89587900,121.69234000,29.70,56.02,12,1
2025-12-24T11:55:48.623Z,38.89587900,121.69234000,29.70,56.02,12,1
2025-12-24T11:55:48.688Z,38.89587900,121.69234000,29.70,56.02,12,1
2025-12-24T11:55:48.786Z,38.89587900,121.69234000,29.70,56.02,12,1
2025-12-24T11:55:48.886Z,38.89587900,121.69234000,29.70,56.02,12,1
2025-12-24T11:55:48.985Z,38.89587900,121.69234000,29.70,56.02,12,1
2025-12-24T11:55:49.084Z,38.89587900,121.69234000,29.70,56.02,12,1
2025-12-24T11:55:49.183Z,38.89578300,121.69247600,29.20,58.25,12,1
2025-12-24T11:55:49.316Z,38.89578300,121.69247600,29.20,58.25,12,1
2025-12-24T11:55:49.415Z,38.89578300,121.69247600,29.20,58.25,12,1
2025-12-24T11:55:49.517Z,38.89578300,121.69247600,29.20,58.25,12,1
2025-12-24T11:55:49.613Z,38.89578300,121.69247600,29.20,58.25,12,1
2025-12-24T11:55:49.712Z,38.89578300,121.69247600,29.20,58.25,12,1
2025-12-24T11:55:49.811Z,38.89578300,121.69247600,29.20,58.25,12,1
2025-12-24T11:55:49.977Z,38.89578300,121.69247600,29.20,58.25,12,1
2025-12-24T11:55:50.011Z,38.89578300,121.69247600,29.20,58.25,12,1
2025-12-24T11:55:50.109Z,38.89578300,121.69247600,29.20,58.25,12,1
2025-12-24T11:55:50.208Z,38.89568100,121.69261700,28.60,60.52,12,1
2025-12-24T11:55:50.305Z,38.89568100,121.69261700,28.60,60.52,12,1
2025-12-24T11:55:50.438Z,38.89568100,121.69261700,28.60,60.52,12,1
2025-12-24T11:55:50.504Z,38.89568100,121.69261700,28.60,60.52,12,1
2025-12-24T11:55:50.637Z,38.89568100,121.69261700,28.60,60.52,12,1
2025-12-24T11:55:50.701Z,38.89568100,121.69261700,28.60,60.52,12,1
2025-12-24T11:55:50.800Z,38.89568100,121.69261700,28.60,60.52,12,1
2025-12-24T11:55:50.932Z,38.89568100,121.69261700,28.60,60.52,12,1
2025-12-24T11:55:51.032Z,38.89568100,121.69261700,28.60,60.52,12,1
2025-12-24T11:55:51.130Z,38.89568100,121.69261700,28.60,60.52,12,1
2025-12-24T11:55:51.230Z,38.89557600,121.69276400,27.80,62.62,12,1
2025-12-24T11:55:51.328Z,38.89557600,121.69276400,27.80,62.62,12,1
2025-12-24T11:55:51.427Z,38.89557600,121.69276400,27.80,62.62,12,1
2025-12-24T11:55:51.526Z,38.89557600,121.69276400,27.80,62.62,12,1
2025-12-24T11:55:51.625Z,38.89557600,121.69276400,27.80,62.62,12,1
2025-12-24T11:55:51.723Z,38.89557600,121.69276400,27.80,62.62,12,1
2025-12-24T11:55:51.891Z,38.89557600,121.69276400,27.80,62.62,12,1
2025-12-24T11:55:51.927Z,38.89557600,121.69276400,27.80,62.62,12,1
2025-12-24T11:55:52.023Z,38.89557600,121.69276400,27.80,62.62,12,1
2025-12-24T11:55:52.154Z,38.89557600,121.69276400,27.80,62.62,12,1
2025-12-24T11:55:52.219Z,38.89547100,121.69291600,27.10,64.13,12,1
2025-12-24T11:55:52.350Z,38.89547100,121.69291600,27.10,64.13,12,1
2025-12-24T11:55:52.417Z,38.89547100,121.69291600,27.10,64.13,12,1
2025-12-24T11:55:52.614Z,38.89547100,121.69291600,27.10,64.13,12,1
2025-12-24T11:55:52.652Z,38.89547100,121.69291600,27.10,64.13,12,1
2025-12-24T11:55:52.749Z,38.89547100,121.69291600,27.10,64.13,12,1
2025-12-24T11:55:52.879Z,38.89547100,121.69291600,27.10,64.13,12,1
2025-12-24T11:55:52.979Z,38.89547100,121.69291600,27.10,64.13,12,1
2025-12-24T11:55:53.044Z,38.89547100,121.69291600,27.10,64.13,12,1
2025-12-24T11:55:53.142Z,38.89536400,121.69307200,27.10,64.69,12,1
2025-12-24T11:55:53.275Z,38.89536400,121.69307200,26.30,64.69,12,1
2025-12-24T11:55:53.340Z,38.89536400,121.69307200,26.30,64.69,12,1
2025-12-24T11:55:53.440Z,38.89536400,121.69307200,26.30,64.69,12,1
2025-12-24T11:55:53.571Z,38.89536400,121.69307200,26.30,64.69,12,1
2025-12-24T11:55:53.638Z,38.89536400,121.69307200,26.30,64.69,12,1
2025-12-24T11:55:53.736Z,38.89536400,121.69307200,26.30,64.69,12,1
2025-12-24T11:55:53.836Z,38.89536400,121.69307200,26.30,64.69,12,1
2025-12-24T11:55:53.934Z,38.89536400,121.69307200,26.30,64.69,12,1
2025-12-24T11:55:54.034Z,38.89536400,121.69307200,26.30,64.69,12,1
2025-12-24T11:55:54.133Z,38.89525600,121.69322700,25.50,64.88,12,1
2025-12-24T11:55:54.266Z,38.89525600,121.69322700,25.50,64.88,12,1
2025-12-24T11:55:54.365Z,38.89525600,121.69322700,25.50,64.88,12,1
2025-12-24T11:55:54.464Z,38.89525600,121.69322700,25.50,64.88,12,1
2025-12-24T11:55:54.529Z,38.89525600,121.69322700,25.50,64.88,12,1
2025-12-24T11:55:54.662Z,38.89525600,121.69322700,25.50,64.88,12,1
2025-12-24T11:55:54.760Z,38.89525600,121.69322700,25.50,64.88,12,1
2025-12-24T11:55:54.859Z,38.89525600,121.69322700,25.50,64.88,12,1
2025-12-24T11:55:54.958Z,38.89525600,121.69322700,25.50,64.88,12,1
2025-12-24T11:55:55.057Z,38.89525600,121.69322700,25.50,64.88,12,1
2025-12-24T11:55:55.156Z,38.89514800,121.69338200,24.70,64.62,12,1
2025-12-24T11:55:55.253Z,38.89514800,121.69338200,24.70,64.62,12,1
2025-12-24T11:55:55.385Z,38.89514800,121.69338200,24.70,64.62,12,1
2025-12-24T11:55:55.484Z,38.89514800,121.69338200,24.70,64.62,12,1
2025-12-24T11:55:55.551Z,38.89514800,121.69338200,24.70,64.62,12,1
2025-12-24T11:55:55.715Z,38.89514800,121.69338200,24.70,64.62,12,1
2025-12-24T11:55:55.748Z,38.89514800,121.69338200,24.70,64.62,12,1
2025-12-24T11:55:55.880Z,38.89514800,121.69338200,24.70,64.62,12,1
2025-12-24T11:55:55.979Z,38.89514800,121.69338200,24.70,64.62,12,1
2025-12-24T11:55:56.078Z,38.89514800,121.69338200,24.70,64.62,12,1
2025-12-24T11:55:56.143Z,38.89504100,121.69353600,24.00,64.06,12,1
2025-12-24T11:55:56.276Z,38.89504100,121.69353600,24.00,64.06,12,1
2025-12-24T11:55:56.377Z,38.89504100,121.69353600,24.00,64.06,12,1
2025-12-24T11:55:56.477Z,38.89504100,121.69353600,24.00,64.06,12,1
2025-12-24T11:55:56.607Z,38.89504100,121.69353600,24.00,64.06,12,1
2025-12-24T11:55:56.674Z,38.89504100,121.69353600,24.00,64.06,12,1
2025-12-24T11:55:56.804Z,38.89504100,121.69353600,24.00,64.06,12,1
2025-12-24T11:55:56.870Z,38.89504100,121.69353600,24.00,64.06,12,1
2025-12-24T11:55:57.003Z,38.89504100,121.69353600,24.00,64.06,12,1
2025-12-24T11:55:57.103Z,38.89504100,121.69353600,24.00,64.06,12,1
2025-12-24T11:55:57.202Z,38.89493500,121.69368800,23.20,63.32,12,1
2025-12-24T11:55:57.268Z,38.89493500,121.69368800,23.20,63.32,12,1
2025-12-24T11:55:57.365Z,38.89493500,121.69368800,23.20,63.32,12,1
2025-12-24T11:55:57.500Z,38.89493500,121.69368800,23.20,63.32,12,1
2025-12-24T11:55:57.597Z,38.89493500,121.69368800,23.20,63.32,12,1
2025-12-24T11:55:57.696Z,38.89493500,121.69368800,23.20,63.32,12,1
2025-12-24T11:55:57.829Z,38.89493500,121.69368800,23.20,63.32,12,1
2025-12-24T11:55:57.895Z,38.89493500,121.69368800,23.20,63.32,12,1
2025-12-24T11:55:57.994Z,38.89493500,121.69368800,23.20,63.32,12,1
2025-12-24T11:55:58.094Z,38.89493500,121.69368800,23.20,63.32,12,1
2025-12-24T11:55:58.191Z,38.89483300,121.69383100,22.60,59.21,12,1
2025-12-24T11:55:58.290Z,38.89483300,121.69383100,22.60,59.21,12,1
2025-12-24T11:55:58.390Z,38.89483300,121.69383100,22.60,59.21,12,1
2025-12-24T11:55:58.522Z,38.89483300,121.69383100,22.60,59.21,12,1
2025-12-24T11:55:58.587Z,38.89483300,121.69383100,22.60,59.21,12,1
2025-12-24T11:55:58.686Z,38.89483300,121.69383100,22.60,59.21,12,1
2025-12-24T11:55:58.785Z,38.89483300,121.69383100,22.60,59.21,12,1
2025-12-24T11:55:58.918Z,38.89483300,121.69383100,22.60,59.21,12,1
2025-12-24T11:55:58.983Z,38.89483300,121.69383100,22.60,59.21,12,1
2025-12-24T11:55:59.084Z,38.89483300,121.69383100,22.60,59.21,12,1
2025-12-24T11:55:59.248Z,38.89473800,121.69395800,21.90,52.45,12,1
2025-12-24T11:55:59.313Z,38.89473800,121.69395800,21.90,52.45,12,1
2025-12-24T11:55:59.413Z,38.89473800,121.69395800,21.90,52.45,12,1
2025-12-24T11:55:59.511Z,38.89473800,121.69395800,21.90,52.45,12,1
2025-12-24T11:55:59.611Z,38.89473800,121.69395800,21.90,52.45,12,1
2025-12-24T11:55:59.710Z,38.89473800,121.69395800,21.90,52.45,12,1
2025-12-24T11:55:59.809Z,38.89473800,121.69395800,21.90,52.45,12,1
2025-12-24T11:55:59.908Z,38.89473800,121.69395800,21.90,52.45,12,1
2025-12-24T11:56:00.006Z,38.89473800,121.69395800,21.90,52.45,12,1
2025-12-24T11:56:00.105Z,38.89473800,121.69395800,21.90,52.45,12,1
2025-12-24T11:56:00.204Z,38.89464700,121.69407100,21.40,49.67,12,1
2025-12-24T11:56:00.304Z,38.89464700,121.69407100,21.40,49.67,12,1
2025-12-24T11:56:00.469Z,38.89464700,121.69407100,21.40,49.67,12,1
2025-12-24T11:56:00.500Z,38.89464700,121.69407100,21.40,49.67,12,1
2025-12-24T11:56:00.634Z,38.89464700,121.69407100,21.40,49.67,12,1
2025-12-24T11:56:00.733Z,38.89464700,121.69407100,21.40,49.67,12,1
2025-12-24T11:56:00.829Z,38.89464700,121.69407100,21.40,49.67,12,1
2025-12-24T11:56:00.930Z,38.89464700,121.69407100,21.40,49.67,12,1
2025-12-24T11:56:01.030Z,38.89464700,121.69407100,21.40,49.67,12,1
2025-12-24T11:56:01.127Z,38.89464700,121.69407100,21.40,49.67,12,1
2025-12-24T11:56:01.226Z,38.89455500,121.69416500,21.00,46.02,12,1
2025-12-24T11:56:01.326Z,38.89455500,121.69416500,21.00,46.02,12,1
2025-12-24T11:56:01.426Z,38.89455500,121.69416500,21.00,46.02,12,1
2025-12-24T11:56:01.524Z,38.89455500,121.69416500,21.00,46.02,12,1
2025-12-24T11:56:01.624Z,38.89455500,121.69416500,21.00,46.02,12,1
2025-12-24T11:56:01.722Z,38.89455500,121.69416500,21.00,46.02,12,1
2025-12-24T11:56:01.886Z,38.89455500,121.69416500,21.00,46.02,12,1
2025-12-24T11:56:01.920Z,38.89455500,121.69416500,21.00,46.02,12,1
2025-12-24T11:56:02.018Z,38.89455500,121.69416500,21.00,46.02,12,1
2025-12-24T11:56:02.116Z,38.89455500,121.69416500,21.00,46.02,12,1
2025-12-24T11:56:02.216Z,38.89445800,121.69423700,20.60,44.60,12,1
2025-12-24T11:56:02.317Z,38.89445800,121.69423700,20.60,44.60,12,1
2025-12-24T11:56:02.453Z,38.89445800,121.69423700,20.60,44.60,12,1
2025-12-24T11:56:02.513Z,38.89445800,121.69423700,20.60,44.60,12,1
2025-12-24T11:56:02.647Z,38.89445800,121.69423700,20.60,44.60,12,1
2025-12-24T11:56:02.711Z,38.89445800,121.69423700,20.60,44.60,12,1
2025-12-24T11:56:02.844Z,38.89445800,121.69423700,20.60,44.60,12,1
2025-12-24T11:56:02.943Z,38.89445800,121.69423700,20.60,44.60,12,1
2025-12-24T11:56:03.042Z,38.89445800,121.69423700,20.60,44.60,12,1
2025-12-24T11:56:03.140Z,38.89435100,121.69429000,20.60,46.02,12,1
2025-12-24T11:56:03.239Z,38.89435100,121.69429000,20.40,46.02,12,1
2025-12-24T11:56:03.341Z,38.89435100,121.69429000,20.40,46.02,12,1
2025-12-24T11:56:03.442Z,38.89435100,121.69429000,20.40,46.02,12,1
2025-12-24T11:56:03.539Z,38.89435100,121.69429000,20.40,46.02,12,1
2025-12-24T11:56:03.638Z,38.89435100,121.69429000,20.40,46.02,12,1
2025-12-24T11:56:03.735Z,38.89435100,121.69429000,20.40,46.02,12,1
2025-12-24T11:56:03.872Z,38.89435100,121.69429000,20.40,46.02,12,1
2025-12-24T11:56:03.967Z,38.89435100,121.69429000,20.40,46.02,12,1
2025-12-24T11:56:04.065Z,38.89435100,121.69429000,20.40,46.02,12,1
2025-12-24T11:56:04.133Z,38.89423500,121.69433000,20.30,49.34,12,1
2025-12-24T11:56:04.233Z,38.89423500,121.69433000,20.30,49.34,12,1
2025-12-24T11:56:04.331Z,38.89423500,121.69433000,20.30,49.34,12,1
2025-12-24T11:56:04.500Z,38.89423500,121.69433000,20.30,49.34,12,1
2025-12-24T11:56:04.534Z,38.89423500,121.69433000,20.30,49.34,12,1
2025-12-24T11:56:04.658Z,38.89423500,121.69433000,20.30,49.34,12,1
2025-12-24T11:56:04.757Z,38.89423500,121.69433000,20.30,49.34,12,1
2025-12-24T11:56:04.858Z,38.89423500,121.69433000,20.30,49.34,12,1
2025-12-24T11:56:04.956Z,38.89423500,121.69433000,20.30,49.34,12,1
2025-12-24T11:56:05.055Z,38.89423500,121.69433000,20.30,49.34,12,1
2025-12-24T11:56:05.156Z,38.89410800,121.69436500,20.10,52.56,12,1
2025-12-24T11:56:05.253Z,38.89410800,121.69436500,20.10,52.56,12,1
2025-12-24T11:56:05.352Z,38.89410800,121.69436500,20.10,52.56,12,1
2025-12-24T11:56:05.452Z,38.89410800,121.69436500,20.10,52.56,12,1
2025-12-24T11:56:05.550Z,38.89410800,121.69436500,20.10,52.56,12,1
2025-12-24T11:56:05.649Z,38.89410800,121.69436500,20.10,52.56,12,1
2025-12-24T11:56:05.781Z,38.89410800,121.69436500,20.10,52.56,12,1
2025-12-24T11:56:05.881Z,38.89410800,121.69436500,20.10,52.56,12,1
2025-12-24T11:56:05.946Z,38.89410800,121.69436500,20.10,52.56,12,1
2025-12-24T11:56:06.078Z,38.89410800,121.69436500,20.10,52.56,12,1
2025-12-24T11:56:06.146Z,38.89397300,121.69439800,20.00,55.50,12,1
2025-12-24T11:56:06.278Z,38.89397300,121.69439800,20.00,55.50,12,1
2025-12-24T11:56:06.375Z,38.89397300,121.69439800,20.00,55.50,12,1
2025-12-24T11:56:06.476Z,38.89397300,121.69439800,20.00,55.50,12,1
2025-12-24T11:56:06.573Z,38.89397300,121.69439800,20.00,55.50,12,1
2025-12-24T11:56:06.673Z,38.89397300,121.69439800,20.00,55.50,12,1
2025-12-24T11:56:06.772Z,38.89397300,121.69439800,20.00,55.50,12,1
2025-12-24T11:56:06.870Z,38.89397300,121.69439800,20.00,55.50,12,1
2025-12-24T11:56:06.971Z,38.89397300,121.69439800,20.00,55.50,12,1
2025-12-24T11:56:07.101Z,38.89397300,121.69439800,20.00,55.50,12,1
2025-12-24T11:56:07.167Z,38.89383300,121.69442900,19.90,57.36,12,1
2025-12-24T11:56:07.266Z,38.89383300,121.69442900,19.90,57.36,12,1
2025-12-24T11:56:07.365Z,38.89383300,121.69442900,19.90,57.36,12,1
2025-12-24T11:56:07.498Z,38.89383300,121.69442900,19.90,57.36,12,1
2025-12-24T11:56:07.596Z,38.89383300,121.69442900,19.90,57.36,12,1
2025-12-24T11:56:07.728Z,38.89383300,121.69442900,19.90,57.36,12,1
2025-12-24T11:56:07.793Z,38.89383300,121.69442900,19.90,57.36,12,1
2025-12-24T11:56:07.894Z,38.89383300,121.69442900,19.90,57.36,12,1
2025-12-24T11:56:07.993Z,38.89383300,121.69442900,19.90,57.36,12,1
2025-12-24T11:56:08.092Z,38.89383300,121.69442900,19.90,57.36,12,1
2025-12-24T11:56:08.191Z,38.89368900,121.69445800,19.60,58.23,12,1
2025-12-24T11:56:08.289Z,38.89368900,121.69445800,19.60,58.23,12,1
2025-12-24T11:56:08.389Z,38.89368900,121.69445800,19.60,58.23,12,1
2025-12-24T11:56:08.488Z,38.89368900,121.69445800,19.60,58.23,12,1
2025-12-24T11:56:08.587Z,38.89368900,121.69445800,19.60,58.23,12,1
2025-12-24T11:56:08.685Z,38.89368900,121.69445800,19.60,58.23,12,1
2025-12-24T11:56:08.818Z,38.89368900,121.69445800,19.60,58.23,12,1
2025-12-24T11:56:08.883Z,38.89368900,121.69445800,19.60,58.23,12,1
2025-12-24T11:56:09.049Z,38.89368900,121.69445800,19.60,58.23,12,1
2025-12-24T11:56:09.084Z,38.89368900,121.69445800,19.60,58.23,12,1
2025-12-24T11:56:09.213Z,38.89354400,121.69448700,19.30,58.67,12,1
2025-12-24T11:56:09.278Z,38.89354400,121.69448700,19.30,58.67,12,1
2025-12-24T11:56:09.412Z,38.89354400,121.69448700,19.30,58.67,12,1
2025-12-24T11:56:09.510Z,38.89354400,121.69448700,19.30,58.67,12,1
2025-12-24T11:56:09.610Z,38.89354400,121.69448700,19.30,58.67,12,1
2025-12-24T11:56:09.708Z,38.89354400,121.69448700,19.30,58.67,12,1
