Time,Lat,Lon,Alt,Speed_kmh,Sats,Fix
2025-12-24T11:56:09.807Z,38.89354400,121.69448700,19.30,58.67,12,1
2025-12-24T11:56:09.906Z,38.89354400,121.69448700,19.30,58.67,12,1
2025-12-24T11:56:10.006Z,38.89354400,121.69448700,19.30,58.67,12,1
2025-12-24T11:56:10.103Z,38.89354400,121.69448700,19.30,58.67,12,1
2025-12-24T11:56:10.205Z,38.89339700,121.69451600,19.10,59.23,12,1
2025-12-24T11:56:10.302Z,38.89339700,121.69451600,19.10,59.23,12,1
2025-12-24T11:56:10.435Z,38.89339700,121.69451600,19.10,59.23,12,1
2025-12-24T11:56:10.533Z,38.89339700,121.69451600,19.10,59.23,12,1
2025-12-24T11:56:10.599Z,38.89339700,121.69451600,19.10,59.23,12,1
2025-12-24T11:56:10.699Z,38.89339700,121.69451600,19.10,59.23,12,1
2025-12-24T11:56:10.830Z,38.89339700,121.69451600,19.10,59.23,12,1
2025-12-24T11:56:10.929Z,38.89339700,121.69451600,19.10,59.23,12,1
2025-12-24T11:56:11.028Z,38.89339700,121.69451600,19.10,59.23,12,1
2025-12-24T11:56:11.126Z,38.89339700,121.69451600,19.10,59.23,12,1
2025-12-24T11:56:11.227Z,38.89325100,121.69454400,18.80,58.71,12,1
2025-12-24T11:56:11.325Z,38.89325100,121.69454400,18.80,58.71,12,1
2025-12-24T11:56:11.424Z,38.89325100,121.69454400,18.80,58.71,12,1
2025-12-24T11:56:11.523Z,38.89325100,121.69454400,18.80,58.71,12,1
2025-12-24T11:56:11.623Z,38.89325100,121.69454400,18.80,58.71,12,1
2025-12-24T11:56:11.755Z,38.89325100,121.69454400,18.80,58.71,12,1
2025-12-24T11:56:11.820Z,38.89325100,121.69454400,18.80,58.71,12,1
2025-12-24T11:56:11.920Z,38.89325100,121.69454400,18.80,58.71,12,1
2025-12-24T11:56:12.019Z,38.89325100,121.69454400,18.80,58.71,12,1
2025-12-24T11:56:12.117Z,38.89325100,121.69454400,18.80,58.71,12,1
2025-12-24T11:56:12.215Z,38.89310800,121.69457100,18.60,57.28,12,1
2025-12-24T11:56:12.381Z,38.89310800,121.69457100,18.60,57.28,12,1
2025-12-24T11:56:12.416Z,38.89310800,121.69457100,18.60,57.28,12,1
2025-12-24T11:56:12.548Z,38.89310800,121.69457100,18.60,57.28,12,1
2025-12-24T11:56:12.611Z,38.89310800,121.69457100,18.60,57.28,12,1
2025-12-24T11:56:12.745Z,38.89310800,121.69457100,18.60,57.28,12,1
2025-12-24T11:56:12.812Z,38.89310800,121.69457100,18.60,57.28,12,1
2025-12-24T11:56:12.942Z,38.89310800,121.69457100,18.60,57.28,12,1
2025-12-24T11:56:13.040Z,38.89310800,121.69457100,18.60,57.28,12,1
2025-12-24T11:56:13.139Z,38.89310800,121.69457100,18.60,57.28,12,1
2025-12-24T11:56:13.238Z,38.89297200,121.69459600,18.40,53.36,12,1
2025-12-24T11:56:13.338Z,38.89297200,121.69459600,18.40,53.36,12,1
2025-12-24T11:56:13.436Z,38.89297200,121.69459600,18.40,53.36,12,1
2025-12-24T11:56:13.535Z,38.89297200,121.69459600,18.40,53.36,12,1
2025-12-24T11:56:13.634Z,38.89297200,121.69459600,18.40,53.36,12,1
2025-12-24T11:56:13.733Z,38.89297200,121.69459600,18.40,53.36,12,1
2025-12-24T11:56:13.832Z,38.89297200,121.69459600,18.40,53.36,12,1
2025-12-24T11:56:13.997Z,38.89297200,121.69459600,18.40,53.36,12,1
2025-12-24T11:56:14.036Z,38.89297200,121.69459600,18.40,53.36,12,1
2025-12-24T11:56:14.162Z,38.89284500,121.69462100,18.30,50.10,12,1
2025-12-24T11:56:14.228Z,38.89284500,121.69462100,18.30,50.10,12,1
2025-12-24T11:56:14.360Z,38.89284500,121.69462100,18.30,50.10,12,1
2025-12-24T11:56:14.459Z,38.89284500,121.69462100,18.30,50.10,12,1
2025-12-24T11:56:14.558Z,38.89284500,121.69462100,18.30,50.10,12,1
2025-12-24T11:56:14.657Z,38.89284500,121.69462100,18.30,50.10,12,1
2025-12-24T11:56:14.756Z,38.89284500,121.69462100,18.30,50.10,12,1
2025-12-24T11:56:14.855Z,38.89284500,121.69462100,18.30,50.10,12,1
2025-12-24T11:56:14.954Z,38.89284500,121.69462100,18.30,50.10,12,1
2025-12-24T11:56:15.086Z,38.89284500,121.69462100,18.30,50.10,12,1
2025-12-24T11:56:15.152Z,38.89272400,121.69464500,18.10,48.28,12,1
2025-12-24T11:56:15.318Z,38.89272400,121.69464500,18.10,48.28,12,1
2025-12-24T11:56:15.350Z,38.89272400,121.69464500,18.10,48.28,12,1
2025-12-24T11:56:15.449Z,38.89272400,121.69464500,18.10,48.28,12,1
2025-12-24T11:56:15.582Z,38.89272400,121.69464500,18.10,48.28,12,1
2025-12-24T11:56:15.714Z,38.89272400,121.69464500,18.10,48.28,12,1
2025-12-24T11:56:15.747Z,38.89272400,121.69464500,18.10,48.28,12,1
2025-12-24T11:56:15.845Z,38.89272400,121.69464500,18.10,48.28,12,1
2025-12-24T11:56:15.977Z,38.89272400,121.69464500,18.10,48.28,12,1
2025-12-24T11:56:16.076Z,38.89272400,121.69464500,18.10,48.28,12,1
2025-12-24T11:56:16.176Z,38.89260800,121.69467200,18.00,46.80,12,1
2025-12-24T11:56:16.274Z,38.89260800,121.69467200,18.00,46.80,12,1
2025-12-24T11:56:16.409Z,38.89260800,121.69467200,18.00,46.80,12,1
2025-12-24T11:56:16.472Z,38.89260800,121.69467200,18.00,46.80,12,1
2025-12-24T11:56:16.571Z,38.89260800,121.69467200,18.00,46.80,12,1
2025-12-24T11:56:16.670Z,38.89260800,121.69467200,18.00,46.80,12,1
2025-12-24T11:56:16.768Z,38.89260800,121.69467200,18.00,46.80,12,1
2025-12-24T11:56:16.901Z,38.89260800,121.69467200,18.00,46.80,12,1
2025-12-24T11:56:17.000Z,38.89260800,121.69467200,18.00,46.80,12,1
2025-12-24T11:56:17.066Z,38.89260800,121.69467200,18.00,46.80,12,1
2025-12-24T11:56:17.165Z,38.89249400,121.69470000,17.80,45.58,12,1
2025-12-24T11:56:17.297Z,38.89249400,121.69470000,17.80,45.58,12,1
2025-12-24T11:56:17.396Z,38.89249400,121.69470000,17.80,45.58,12,1
2025-12-24T11:56:17.495Z,38.89249400,121.69470000,17.80,45.58,12,1
2025-12-24T11:56:17.594Z,38.89249400,121.69470000,17.80,45.58,12,1
2025-12-24T11:56:17.694Z,38.89249400,121.69470000,17.80,45.58,12,1
2025-12-24T11:56:17.792Z,38.89249400,121.69470000,17.80,45.58,12,1
2025-12-24T11:56:17.924Z,38.89249400,121.69470000,17.80,45.58,12,1
2025-12-24T11:56:17.990Z,38.89249400,121.69470000,17.80,45.58,12,1
2025-12-24T11:56:18.089Z,38.89249400,121.69470000,17.80,45.58,12,1
2025-12-24T11:56:18.188Z,38.89238400,121.69473100,17.70,45.06,12,1
2025-12-24T11:56:18.286Z,38.89238400,121.69473100,17.70,45.06,12,1
2025-12-24T11:56:18.452Z,38.89238400,121.69473100,17.70,45.06,12,1
2025-12-24T11:56:18.485Z,38.89238400,121.69473100,17.70,45.06,12,1
2025-12-24T11:56:18.583Z,38.89238400,121.69473100,17.70,45.06,12,1
2025-12-24T11:56:18.716Z,38.89238400,121.69473100,17.70,45.06,12,1
2025-12-24T11:56:18.815Z,38.89238400,121.69473100,17.70,45.06,12,1
2025-12-24T11:56:18.880Z,38.89238400,121.69473100,17.70,45.06,12,1
2025-12-24T11:56:18.980Z,38.89238400,121.69473100,17.70,45.06,12,1
2025-12-24T11:56:19.078Z,38.89238400,121.69473100,17.70,45.06,12,1
2025-12-24T11:56:19.243Z,38.89227500,121.69476700,17.60,45.10,12,1
2025-12-24T11:56:19.310Z,38.89227500,121.69476700,17.60,45.10,12,1
2025-12-24T11:56:19.408Z,38.89227500,121.69476700,17.60,45.10,12,1
2025-12-24T11:56:19.507Z,38.89227500,121.69476700,17.60,45.10,12,1
2025-12-24T11:56:19.606Z,38.89227500,121.69476700,17.60,45.10,12,1
2025-12-24T11:56:19.705Z,38.89227500,121.69476700,17.60,45.10,12,1
2025-12-24T11:56:19.806Z,38.89227500,121.69476700,17.60,45.10,12,1
2025-12-24T11:56:19.903Z,38.89227500,121.69476700,17.60,45.10,12,1
2025-12-24T11:56:20.002Z,38.89227500,121.69476700,17.60,45.10,12,1
2025-12-24T11:56:20.101Z,38.89227500,121.69476700,17.60,45.10,12,1
2025-12-24T11:56:20.201Z,38.89216800,121.69481000,17.40,44.08,12,1
2025-12-24T11:56:20.365Z,38.89216800,121.69481000,17.40,44.08,12,1
2025-12-24T11:56:20.398Z,38.89216800,121.69481000,17.40,44.08,12,1
2025-12-24T11:56:20.530Z,38.89216800,121.69481000,17.40,44.08,12,1
2025-12-24T11:56:20.628Z,38.89216800,121.69481000,17.40,44.08,12,1
2025-12-24T11:56:20.728Z,38.89216800,121.69481000,17.40,44.08,12,1
2025-12-24T11:56:20.826Z,38.89216800,121.69481000,17.40,44.08,12,1
2025-12-24T11:56:20.926Z,38.89216800,121.69481000,17.40,44.08,12,1
2025-12-24T11:56:21.057Z,38.89216800,121.69481000,17.40,44.08,12,1
2025-12-24T11:56:21.124Z,38.89216800,121.69481000,17.40,44.08,12,1
2025-12-24T11:56:21.223Z,38.89206900,121.69485300,17.30,40.50,12,1
2025-12-24T11:56:21.321Z,38.89206900,121.69485300,17.30,40.50,12,1
2025-12-24T11:56:21.421Z,38.89206900,121.69485300,17.30,40.50,12,1
2025-12-24T11:56:21.519Z,38.89206900,121.69485300,17.30,40.50,12,1
2025-12-24T11:56:21.619Z,38.89206900,121.69485300,17.30,40.50,12,1
2025-12-24T11:56:21.717Z,38.89206900,121.69485300,17.30,40.50,12,1
2025-12-24T11:56:21.816Z,38.89206900,121.69485300,17.30,40.50,12,1
2025-12-24T11:56:21.915Z,38.89206900,121.69485300,17.30,40.50,12,1
2025-12-24T11:56:22.014Z,38.89206900,121.69485300,17.30,40.50,12,1
2025-12-24T11:56:22.113Z,38.89206900,121.69485300,17.30,40.50,12,1
2025-12-24T11:56:22.212Z,38.89198100,121.69489500,17.20,36.17,12,1
2025-12-24T11:56:22.345Z,38.89198100,121.69489500,17.20,36.17,12,1
2025-12-24T11:56:22.443Z,38.89198100,121.69489500,17.20,36.17,12,1
2025-12-24T11:56:22.542Z,38.89198100,121.69489500,17.20,36.17,12,1
2025-12-24T11:56:22.642Z,38.89198100,121.69489500,17.20,36.17,12,1
2025-12-24T11:56:22.740Z,38.89198100,121.69489500,17.20,36.17,12,1
2025-12-24T11:56:22.839Z,38.89198100,121.69489500,17.20,36.17,12,1
2025-12-24T11:56:22.938Z,38.89198100,121.69489500,17.20,36.17,12,1
2025-12-24T11:56:23.037Z,38.89198100,121.69489500,17.20,36.17,12,1
2025-12-24T11:56:23.136Z,38.89198100,121.69489500,17.20,36.17,12,1
2025-12-24T11:56:23.235Z,38.89190300,121.69493100,17.10,31.87,12,1
2025-12-24T11:56:23.334Z,38.89190300,121.69493100,17.10,31.87,12,1
2025-12-24T11:56:23.433Z,38.89190300,121.69493100,17.10,31.87,12,1
2025-12-24T11:56:23.532Z,38.89190300,121.69493100,17.10,31.87,12,1
2025-12-24T11:56:23.664Z,38.89190300,121.69493100,17.10,31.87,12,1
2025-12-24T11:56:23.763Z,38.89190300,121.69493100,17.10,31.87,12,1
2025-12-24T11:56:23.829Z,38.89190300,121.69493100,17.10,31.87,12,1
2025-12-24T11:56:23.927Z,38.89190300,121.69493100,17.10,31.87,12,1
2025-12-24T11:56:24.060Z,38.89190300,121.69493100,17.10,31.87,12,1
2025-12-24T11:56:24.125Z,38.89183800,121.69495800,17.00,25.17,12,1
2025-12-24T11:56:24.259Z,38.89183800,121.69495800,17.00,25.17,12,1
2025-12-24T11:56:24.357Z,38.89183800,121.69495800,17.00,25.17,12,1
2025-12-24T11:56:24.455Z,38.89183800,121.69495800,17.00,25.17,12,1
2025-12-24T11:56:24.554Z,38.89183800,121.69495800,17.00,25.17,12,1
2025-12-24T11:56:24.653Z,38.89183800,121.69495800,17.00,25.17,12,1
2025-12-24T11:56:24.752Z,38.89183800,121.69495800,17.00,25.17,12,1
2025-12-24T11:56:24.918Z,38.89183800,121.69495800,17.00,25.17,12,1
2025-12-24T11:56:24.953Z,38.89183800,121.69495800,17.00,25.17,12,1
2025-12-24T11:56:25.049Z,38.89183800,121.69495800,17.00,25.17,12,1
2025-12-24T11:56:25.149Z,38.89178300,121.69497500,16.90,21.69,12,1
2025-12-24T11:56:25.247Z,38.89178300,121.69497500,16.90,21.69,12,1
2025-12-24T11:56:25.379Z,38.89178300,121.69497500,16.90,21.69,12,1
2025-12-24T11:56:25.478Z,38.89178300,121.69497500,16.90,21.69,12,1
2025-12-24T11:56:25.577Z,38.89178300,121.69497500,16.90,21.69,12,1
2025-12-24T11:56:25.676Z,38.89178300,121.69497500,16.90,21.69,12,1
2025-12-24T11:56:25.741Z,38.89178300,121.69497500,16.90,21.69,12,1
2025-12-24T11:56:25.841Z,38.89178300,121.69497500,16.90,21.69,12,1
2025-12-24T11:56:25.973Z,38.89178300,121.69497500,16.90,21.69,12,1
2025-12-24T11:56:26.105Z,38.89178300,121.69497500,16.90,21.69,12,1
2025-12-24T11:56:26.171Z,38.89173200,121.69498400,16.90,19.67,12,1
2025-12-24T11:56:26.270Z,38.89173200,121.69498400,16.90,19.67,12,1
2025-12-24T11:56:26.369Z,38.89173200,121.69498400,16.90,19.67,12,1
2025-12-24T11:56:26.467Z,38.89173200,121.69498400,16.90,19.67,12,1
2025-12-24T11:56:26.567Z,38.89173200,121.69498400,16.90,19.67,12,1
2025-12-24T11:56:26.664Z,38.89173200,121.69498400,16.90,19.67,12,1
2025-12-24T11:56:26.798Z,38.89173200,121.69498400,16.90,19.67,12,1
2025-12-24T11:56:26.897Z,38.89173200,121.69498400,16.90,19.67,12,1
2025-12-24T11:56:26.962Z,38.89173200,121.69498400,16.90,19.67,12,1
2025-12-24T11:56:27.062Z,38.89173200,121.69498400,16.90,19.67,12,1
2025-12-24T11:56:27.195Z,38.89168800,121.69499100,17.00,17.02,12,1
2025-12-24T11:56:27.259Z,38.89168800,121.69499100,17.00,17.02,12,1
2025-12-24T11:56:27.392Z,38.89168800,121.69499100,17.00,17.02,12,1
2025-12-24T11:56:27.491Z,38.89168800,121.69499100,17.00,17.02,12,1
2025-12-24T11:56:27.556Z,38.89168800,121.69499100,17.00,17.02,12,1
2025-12-24T11:56:27.688Z,38.89168800,121.69499100,17.00,17.02,12,1
2025-12-24T11:56:27.787Z,38.89168800,121.69499100,17.00,17.02,12,1
2025-12-24T11:56:27.885Z,38.89168800,121.69499100,17.00,17.02,12,1
2025-12-24T11:56:27.985Z,38.89168800,121.69499100,17.00,17.02,12,1
2025-12-24T11:56:28.086Z,38.89168800,121.69499100,17.00,17.02,12,1
2025-12-24T11:56:28.216Z,38.89164900,121.69499800,17.00,14.39,12,1
2025-12-24T11:56:28.281Z,38.89164900,121.69499800,17.00,14.39,12,1
2025-12-24T11:56:28.384Z,38.89164900,121.69499800,17.00,14.39,12,1
2025-12-24T11:56:28.513Z,38.89164900,121.69499800,17.00,14.39,12,1
2025-12-24T11:56:28.578Z,38.89164900,121.69499800,17.00,14.39,12,1
2025-12-24T11:56:28.710Z,38.89164900,121.69499800,17.00,14.39,12,1
2025-12-24T11:56:28.778Z,38.89164900,121.69499800,17.00,14.39,12,1
2025-12-24T11:56:28.909Z,38.89164900,121.69499800,17.00,14.39,12,1
2025-12-24T11:56:29.008Z,38.89164900,121.69499800,17.00,14.39,12,1
2025-12-24T11:56:29.107Z,38.89164900,121.69499800,17.00,14.39,12,1
2025-12-24T11:56:29.174Z,38.89161600,121.69500700,17.00,13.15,12,1
2025-12-24T11:56:29.307Z,38.89161600,121.69500700,17.00,13.15,12,1
2025-12-24T11:56:29.406Z,38.89161600,121.69500700,17.00,13.15,12,1
2025-12-24T11:56:29.504Z,38.89161600,121.69500700,17.00,13.15,12,1
2025-12-24T11:56:29.602Z,38.89161600,121.69500700,17.00,13.15,12,1
2025-12-24T11:56:29.701Z,38.89161600,121.69500700,17.00,13.15,12,1
2025-12-24T11:56:29.801Z,38.89161600,121.69500700,17.00,13.15,12,1
2025-12-24T11:56:29.901Z,38.89161600,121.69500700,17.00,13.15,12,1
2025-12-24T11:56:30.000Z,38.89161600,121.69500700,17.00,13.15,12,1
2025-12-24T11:56:30.132Z,38.89161600,121.69500700,17.00,13.15,12,1
2025-12-24T11:56:30.230Z,38.89159100,121.69501400,16.90,8.67,12,1
2025-12-24T11:56:30.297Z,38.89159100,121.69501400,16.90,8.67,12,1
2025-12-24T11:56:30.396Z,38.89159100,121.69501400,16.90,8.67,12,1
2025-12-24T11:56:30.528Z,38.89159100,121.69501400,16.90,8.67,12,1
2025-12-24T11:56:30.626Z,38.89159100,121.69501400,16.90,8.67,12,1
2025-12-24T11:56:30.726Z,38.89159100,121.69501400,16.90,8.67,12,1
2025-12-24T11:56:30.858Z,38.89159100,121.69501400,16.90,8.67,12,1
2025-12-24T11:56:30.923Z,38.89159100,121.69501400,16.90,8.67,12,1
2025-12-24T11:56:31.021Z,38.89159100,121.69501400,16.90,8.67,12,1
2025-12-24T11:56:31.122Z,38.89159100,121.69501400,16.90,8.67,12,1
2025-12-24T11:56:31.219Z,38.89158300,121.69501700,16.80,1.37,12,1
2025-12-24T11:56:31.319Z,38.89158300,121.69501700,16.80,1.37,12,1
2025-12-24T11:56:31.418Z,38.89158300,121.69501700,16.80,1.37,12,1
2025-12-24T11:56:31.517Z,38.89158300,121.69501700,16.80,1.37,12,1
2025-12-24T11:56:31.615Z,38.89158300,121.69501700,16.80,1.37,12,1
2025-12-24T11:56:31.714Z,38.89158300,121.69501700,16.80,1.37,12,1
2025-12-24T11:56:31.813Z,38.89158300,121.69501700,16.80,1.37,12,1
2025-12-24T11:56:31.913Z,38.89158300,121.69501700,16.80,1.37,12,1
2025-12-24T11:56:32.012Z,38.89158300,121.69501700,16.80,1.37,12,1
2025-12-24T11:56:32.110Z,38.89158300,121.69501700,16.80,1.37,12,1
2025-12-24T11:56:32.341Z,38.89158200,121.69501700,16.80,0.06,12,1
2025-12-24T11:56:32.380Z,38.89158200,121.69501700,16.80,0.06,12,1
2025-12-24T11:56:32.440Z,38.89158200,121.69501700,16.80,0.06,12,1
2025-12-24T11:56:32.506Z,38.89158200,121.69501700,16.80,0.06,12,1
2025-12-24T11:56:32.639Z,38.89158200,121.69501700,16.80,0.06,12,1
2025-12-24T11:56:32.738Z,38.89158200,121.69501700,16.80,0.06,12,1
2025-12-24T11:56:32.836Z,38.89158200,121.69501700,16.80,0.06,12,1
2025-12-24T11:56:32.935Z,38.89158200,121.69501700,16.80,0.06,12,1
2025-12-24T11:56:33.035Z,38.89158200,121.69501700,16.80,0.06,12,1
2025-12-24T11:56:33.133Z,38.89158200,121.69501700,16.80,0.06,12,1
2025-12-24T11:56:33.233Z,38.89158200,121.69501700,16.80,0.02,12,1
2025-12-24T11:56:33.332Z,38.89158200,121.69501700,16.80,0.02,12,1
2025-12-24T11:56:33.464Z,38.89158200,121.69501700,16.80,0.02,12,1
2025-12-24T11:56:33.528Z,38.89158200,121.69501700,16.80,0.02,12,1
2025-12-24T11:56:33.661Z,38.89158200,121.69501700,16.80,0.02,12,1
2025-12-24T11:56:33.759Z,38.89158200,121.69501700,16.80,0.02,12,1
2025-12-24T11:56:33.858Z,38.89158200,121.69501700,16.80,0.02,12,1
2025-12-24T11:56:33.959Z,38.89158200,121.69501700,16.80,0.02,12,1
2025-12-24T11:56:34.023Z,38.89158200,121.69501700,16.80,0.02,12,1
2025-12-24T11:56:34.190Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:34.224Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:34.355Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:34.454Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:34.553Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:34.652Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:34.817Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:34.852Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:34.949Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:35.081Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:35.147Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:35.246Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:35.378Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:35.477Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:35.577Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:35.640Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:35.740Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:35.839Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:35.972Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:36.071Z,38.89158200,121.69501700,16.70,0.04,12,1
2025-12-24T11:56:36.170Z,38.89158200,121.69501600,16.60,0.02,12,1
2025-12-24T11:56:36.269Z,38.89158200,121.69501600,16.60,0.02,12,1
2025-12-24T11:56:36.367Z,38.89158200,121.69501600,16.60,0.02,12,1
2025-12-24T11:56:36.466Z,38.89158200,121.69501600,16.60,0.02,12,1
2025-12-24T11:56:36.565Z,38.89158200,121.69501600,16.60,0.02,12,1
2025-12-24T11:56:36.664Z,38.89158200,121.69501600,16.60,0.02,12,1
2025-12-24T11:56:36.763Z,38.89158200,121.69501600,16.60,0.02,12,1
2025-12-24T11:56:36.862Z,38.89158200,121.69501600,16.60,0.02,12,1
2025-12-24T11:56:36.961Z,38.89158200,121.69501600,16.60,0.02,12,1
2025-12-24T11:56:37.092Z,38.89158200,121.69501600,16.60,0.02,12,1
2025-12-24T11:56:37.201Z,38.89158200,121.69501700,16.60,0.04,12,1
